"","CNT","SUBNATIO","STRATUM","SCHOOLID","NC","OECD","Autonomy","Tch_Participation","Tch_Short","Edu_Resource","StIDStd","SES","Anxiety_Math","Age","Gender","Efficacy","Persev","Openness","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","Income","Percepted_Quality","Par_Support"
"2508","HKG","3440000","HKG0002","0000081","034400",0,1.6038,2.7566,0.7093,-0.5214,"02508",0.97,2.55,16,1,1.07,0.0511,-0.1465,480.8459,493.3089,473.0566,518.2349,493.3089,6,-0.8397,0.318
"2509","HKG","3440000","HKG0002","0000081","034400",0,1.6038,2.7566,0.7093,-0.5214,"02509",-0.87,1.53,16,1,-0.33,-0.3407,0.0521,556.0913,544.4072,519.4812,549.8598,548.3019,6,-0.536,-0.813
"2510","HKG","3440000","HKG0002","0000081","034400",0,1.6038,2.7566,0.7093,-0.5214,"02510",0.63,0.06,15.67,1,2.27,0.2586,0.4639,543.2388,561.1544,548.6914,491.05,514.4181,NA,NA,NA
"2511","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02511",0.66,NA,15.25,1,1.47,0.0511,0.2542,656.73,655.1721,655.1721,669.193,666.8562,6,-0.0994,0.646
"2512","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02512",-1.29,1.53,15.5,1,-0.48,-0.1475,-0.3443,389.6323,452.7263,435.5897,451.9473,436.3686,1,-0.536,-1.6804
"2513","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02513",-1.1,0.06,15.75,1,0.78,1.7171,0.688,543.862,527.5043,538.4094,559.4407,568.788,5,-0.536,-1.1714
"2514","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02514",-0.27,-0.73,15.33,2,NA,NA,NA,580.472,643.566,606.177,606.9559,620.1979,1,-0.0994,-0.813
"2515","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02515",0.84,-0.2,15.5,2,NA,NA,NA,612.4085,618.64,646.6817,572.6827,613.9663,NA,-0.536,-0.813
"2516","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02516",-0.29,0.56,15.83,2,NA,NA,NA,550.405,588.573,621.2884,546.5104,606.4885,4,0.3309,-0.813
"2517","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02517",-1.59,NA,16.17,1,-0.18,-0.3407,-0.5433,583.5878,532.9568,577.3563,612.4085,599.9455,3,-0.536,-1.5201
"2518","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02518",-1.57,1.02,15.5,1,-0.63,-0.1475,0.0521,430.215,432.5518,417.752,457.4778,470.7197,3,-1.0793,0.0131
"2519","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02519",-1.67,-1,15.42,2,NA,NA,NA,572.7606,606.2549,580.5499,583.6657,617.9389,1,-0.536,-0.813
"2520","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02520",-1.24,NA,15.33,1,2.27,-0.1475,0.2542,632.7387,631.9598,645.9807,689.6012,700.5063,2,1.7172,-1.5201
"2521","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02521",-2.62,0.06,15.92,1,NA,NA,NA,621.8336,566.5291,600.0234,599.2444,607.0338,NA,NA,NA
"2522","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02522",-0.48,NA,15.58,2,1.47,0.2586,-0.1465,621.522,616.8484,611.3959,584.912,654.2374,2,-1.4771,-0.813
"2523","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02523",-1.49,0.79,15.25,1,NA,NA,NA,498.372,478.8986,470.3303,489.0248,489.8037,4,-0.8397,-1.6804
"2524","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02524",-0.18,0.56,16.08,2,0.15,-0.7236,-0.9492,538.3315,507.174,511.0687,516.5213,542.2262,3,-1.0793,-0.813
"2525","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02525",-2.03,1.02,16.08,1,-0.33,0.0511,-0.5433,562.0112,567.4638,558.8955,516.0539,501.2541,2,0.3309,-0.3004
"2526","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02526",0.08,-0.2,15.25,2,2.27,0.4795,0.688,631.1809,603.9181,626.5072,647.5386,652.9911,6,-1.0793,0.0131
"2527","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02527",-1.59,NA,15.83,2,2.27,0.4795,0.0521,596.5181,598.076,613.6548,599.6339,607.4233,NA,NA,NA
"2528","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02528",-1.38,NA,16,1,-0.92,-0.7236,0.2542,475.627,449.9221,491.9847,500.553,439.017,NA,NA,NA
"2529","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02529",-1.79,NA,15.5,2,-0.63,0.7205,0.4639,468.305,469.8629,472.1997,513.4834,507.2519,1,0.8861,-1.5201
"2530","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02530",-0.28,-0.47,15.92,2,-0.18,0.4795,0.4639,578.2131,550.9503,577.4342,589.8972,565.7501,6,-0.0994,-0.813
"2531","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02531",-1.14,NA,16.08,2,-0.48,-0.5316,-0.9492,492.6858,543.3167,586.9372,508.2645,526.1801,2,-0.0994,2.2387
"2532","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02532",-2.55,NA,15.42,2,-0.77,0.2586,-0.7446,473.7576,435.5897,462.8525,449.6105,405.2111,3,1.3879,-0.813
"2533","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02533",-2.14,NA,15.25,1,-1.06,-0.1475,-0.3443,550.2493,490.2711,442.7559,481.7028,554.1439,2,-0.8397,-1.1714
"2534","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02534",-0.4,NA,15.58,2,0.54,-0.5316,-0.7446,559.5965,531.5548,499.6183,526.8811,501.1762,6,-0.536,-0.813
"2535","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02535",0,-2.37,15.67,2,NA,NA,NA,584.5225,575.1753,551.0282,584.5225,570.5016,6,-0.0994,1.0539
"2536","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02536",-2.29,NA,15.92,1,2.27,1.3116,0.4639,712.9693,708.2957,676.3592,681.8118,710.6325,4,-0.0994,-0.3004
"2537","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02537",-1.03,0.32,15.42,1,-0.33,-0.1475,-0.9492,543.3946,544.9525,607.2675,541.8367,512.2371,3,-0.0994,-0.813
"2538","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02538",0.89,-2.37,15.83,2,-0.33,-0.7236,0.2542,687.9654,670.0499,684.0707,626.4294,718.344,6,0.6338,-0.1412
"2539","HKG","3440000","HKG0002","0000082","034400",0,0.8184,2.3605,-0.2817,-0.1702,"02539",0.25,0.06,15.42,2,NA,NA,NA,547.1335,579.8489,512.8603,560.3754,571.2806,6,-1.4771,0.0131
"2540","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02540",-0.85,0.32,15.42,1,0.34,0.7205,0.688,591.4551,614.0442,656.1069,637.4124,617.9389,2,-0.0994,-0.4659
"2541","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02541",-2.03,-0.73,15.83,1,NA,NA,NA,591.3772,546.9777,566.4512,588.2614,600.7244,2,0.3309,-0.9916
"2542","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02542",-0.22,NA,15.92,2,1.07,0.4795,0.4639,604.9307,625.1831,668.0246,660.2352,580.7836,3,-0.0994,1.0539
"2543","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02543",-2.25,NA,15.25,1,-0.02,-0.5316,-0.9492,507.7193,519.4033,530.3085,496.0352,527.9716,2,-0.0994,0.4764
"2544","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02544",-1.02,-0.2,15.92,1,0.42,-0.3407,-0.5433,470.8755,467.7598,488.0122,492.6858,533.9695,6,-0.8397,-0.1412
"2545","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02545",-1.01,0.06,15.42,2,1.47,0.0511,-0.1465,630.4798,648.3954,605.5538,658.5216,621.1326,4,0.8861,0.646
"2546","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02546",-1.43,NA,15.5,1,0.54,-0.5316,-0.9492,614.979,621.9894,583.8215,643.7997,625.8841,2,0.3309,-0.1412
"2547","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02547",-1.65,-1.3,16,2,NA,NA,NA,686.9528,665.9215,665.9215,669.8162,678.3845,2,-0.0994,-0.813
"2548","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02548",-1.72,NA,15.83,1,0.15,-0.5316,-1.8314,564.8933,573.4616,564.1143,598.3876,573.4616,1,-1.2871,-2.257
"2549","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02549",-1.27,0.56,15.33,1,NA,NA,NA,561.7775,577.3563,571.9037,539.9673,585.1457,2,-0.0994,0.0131
"2550","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02550",-1.08,-0.73,15.58,1,0.15,0.2586,-0.9492,591.3772,606.177,599.9455,612.4085,588.2614,4,-1.657,-0.9916
"2551","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02551",-0.94,0.56,15.92,1,-0.18,0.0511,-0.3443,548.3019,563.1017,566.2175,542.8494,595.8171,1,-0.536,-1.1714
"2552","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02552",-2.14,NA,15.58,2,-0.92,-0.9207,-0.7446,539.7336,546.744,516.3655,531.1653,513.2497,1,-0.0994,NA
"2553","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02553",-1.92,NA,15.58,2,-0.02,-0.9207,-0.3443,643.6439,627.2862,668.5699,659.2226,681.0329,1,-0.0994,-1.1714
"2554","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02554",-1.97,1.02,15.25,1,NA,NA,NA,603.3728,530.1527,597.1413,603.3728,588.573,6,0.8861,1.3249
"2555","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02555",-1.01,-0.2,15.42,1,NA,NA,NA,564.5817,581.7183,566.9185,608.9811,567.6975,2,-0.536,0.165
"2556","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02556",0.26,-1.3,16.08,2,NA,NA,NA,467.6819,491.05,467.6819,466.9029,434.1876,6,-0.536,-0.3004
"2557","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02557",-0.79,NA,16.17,1,1.47,-0.1475,-0.1465,596.1287,568.8659,568.0869,614.8232,588.3393,6,0.3309,0.8345
"2558","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02558",-1.49,0.06,16,2,0.78,-0.3407,0.2542,582.8088,608.5138,623.3136,610.0717,607.7348,1,-0.0994,-0.6372
"2559","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02559",-1.69,NA,15.67,2,2.27,0.0511,-0.9492,659.0668,708.1399,651.2775,685.5507,632.583,4,-0.0994,-0.813
"2560","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02560",-1.18,NA,16.17,1,0.15,0.4795,0.4639,585.2236,620.2757,575.0974,508.8877,556.4029,1,-0.536,-1.9722
"2561","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02561",-0.42,NA,15.75,2,1.07,1.3116,1.6493,629.7009,611.0064,619.5747,586.8593,565.0491,2,0.8861,0.0131
"2562","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02562",-1,0.32,15.75,2,0.34,0.0511,-0.3443,624.9494,617.16,650.6543,655.3279,640.5281,5,-1.0793,-0.6372
"2563","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02563",0.58,0.79,15.33,1,NA,NA,NA,514.9634,528.2053,519.637,515.7423,514.9634,6,-0.536,0.165
"2564","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02564",-1.67,-0.2,15.75,2,NA,NA,NA,579.1478,596.2845,584.6004,543.3167,583.0425,2,1.1275,0.4764
"2565","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02565",-0.76,NA,15.58,1,0.78,-0.1475,-0.7446,634.3745,580.6278,632.8166,618.0168,588.4172,3,-0.8397,-1.1714
"2566","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02566",-2.38,-0.2,15.92,1,NA,NA,NA,662.4163,634.3745,687.3423,656.1848,675.6582,3,-0.536,0.646
"2567","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02567",-2.16,NA,16,2,2.27,-0.1475,-0.1465,626.4294,584.3667,597.6087,560.9986,559.4407,2,-1.2871,-0.3004
"2568","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02568",-0.71,1.26,16.08,1,0.54,0.0511,-0.9492,589.1182,571.2027,564.9712,566.5291,569.6448,3,-0.536,-1.83
"2569","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02569",0.55,1.26,15.58,1,NA,NA,NA,489.3363,492.4521,489.3363,497.1257,492.4521,6,-0.536,0.646
"2570","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02570",-1.79,0.06,15.42,2,-0.48,-0.1475,-1.158,563.3354,578.1352,550.0935,582.8088,567.2301,4,0.8861,-1.1714
"2571","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02571",-1,0.06,15.25,2,0.54,0.0511,0.2542,572.6048,565.5943,581.952,599.8676,597.5308,5,-0.8397,-1.5201
"2572","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02572",-0.45,0.79,16.17,1,0.34,0.2586,-0.3443,570.5016,621.9115,585.3014,618.7958,572.8384,5,0.3309,0.318
"2573","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02573",-1.44,0.79,16.08,1,NA,NA,NA,469.1619,504.993,528.3611,422.4256,514.3402,3,0.6338,0.4764
"2574","HKG","3440000","HKG0002","0000083","034400",0,0.3196,0.2924,0.4567,-0.87,"02574",-1.08,-0.2,15.5,2,-0.02,-0.1475,-0.3443,633.1282,591.8445,566.1396,601.9707,629.2335,4,-0.0994,-0.4659
"2575","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02575",-2.18,NA,16.25,2,0.15,0.2586,-0.1465,523.6875,561.0765,518.2349,598.4655,543.9399,1,0.8861,-1.3492
"2576","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02576",-2.6,1.02,16.17,2,NA,NA,NA,488.09,498.2162,524.7001,498.2162,459.2694,5,-0.536,0.646
"2577","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02577",-1.93,1.26,16.08,1,-0.63,-0.7236,0.4639,564.1922,551.7292,582.8867,543.1609,578.9921,1,-0.536,-1.3492
"2578","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02578",-2.18,NA,15.5,2,2.27,1.7171,0.9383,761.1855,701.9863,761.9645,757.2909,721.4597,2,0.6338,-0.4659
"2579","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02579",-0.13,-0.47,15.67,1,-0.33,-0.1475,-0.5433,537.6305,538.4094,509.5887,539.9673,543.862,6,-1.8317,0.4764
"2580","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02580",-1.31,NA,15.67,2,-0.18,0.4795,0.4639,561.1544,551.0282,515.1971,559.5965,572.0595,2,-1.0152,-0.6162
"2581","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02581",-1.66,NA,16,2,-0.18,2.305,1.2387,463.943,495.1005,458.4904,504.4477,505.2267,2,0.3309,1.6876
"2582","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02582",-1.68,0.32,15.67,1,NA,NA,NA,462.9304,522.1296,554.0661,546.2767,547.0556,4,-0.0994,-1.6804
"2583","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02583",-0.69,0.79,15.33,2,-0.33,-0.1475,-1.158,516.8328,544.8746,466.2019,543.3167,537.8642,2,-1.2871,-0.813
"2584","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02584",-0.64,NA,15.42,2,-0.18,-0.7236,-0.5433,554.1439,606.3328,614.1221,554.1439,543.2388,4,-1.657,-1.1714
"2585","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02585",-1.69,0.06,16.17,2,-0.33,-0.3407,-1.5946,508.1087,549.3924,556.4029,468.3829,505.7719,5,-1.0793,-1.3492
"2586","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02586",-0.69,-1.3,15.58,2,0.78,-0.3407,-0.3443,683.3697,635.0756,597.6866,623.3915,607.8127,6,-1.2871,-0.813
"2587","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02587",-2.23,NA,16,1,-0.77,-0.3407,0.2542,541.5252,564.8933,554.7671,568.009,515.0413,1,-1.0793,-0.813
"2588","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02588",-1.53,0.32,15.75,1,NA,NA,NA,517.0665,510.0561,520.1823,545.8872,534.9821,3,-0.0994,-0.6372
"2589","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02589",-2.53,NA,15.33,1,0.78,-0.5316,-0.3443,554.5334,524.9338,516.3655,527.2706,533.5021,1,-1.4771,-1.5201
"2590","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02590",-2.53,-0.73,15.67,2,NA,NA,NA,582.8088,555.546,539.1883,567.2301,560.2197,2,-0.536,-0.3004
"2591","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02591",-1.53,NA,15.83,2,-0.18,-0.3407,0.4639,626.3515,593.6361,613.8885,586.6256,629.4672,2,-0.0994,-0.813
"2592","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02592",-1.93,-1.68,16,1,NA,NA,NA,450.5453,432.6297,432.6297,445.0927,495.7236,3,-0.536,-1.6804
"2593","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02593",-2.11,-0.47,15.67,2,NA,NA,NA,607.657,581.952,585.0678,598.3097,614.6674,2,-1.8317,0.318
"2594","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02594",-1.93,NA,16.08,1,-0.63,-0.3407,-1.5946,531.4769,542.382,515.8981,525.2454,561.8554,1,-0.536,-1.83
"2595","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02595",-2.71,1.02,15.75,1,NA,NA,NA,484.6627,469.084,471.4208,475.3155,486.9995,1,-1.8317,-1.5201
"2596","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02596",-2.12,0.79,15.33,1,NA,NA,NA,561.7775,563.3354,525.1675,573.4616,536.0726,3,-1.4771,-0.1412
"2597","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02597",-1.85,0.32,15.5,1,NA,NA,NA,402.1732,462.1514,438.7833,419.3099,415.4152,2,-0.0994,-1.6804
"2598","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02598",-1.35,-0.2,15.5,2,-0.33,0.0511,-1.158,584.912,571.67,570.8911,535.8389,572.449,2,-0.536,-1.3492
"2599","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02599",-1.62,1.26,16.25,2,0.34,-2.2881,-3.6333,552.5861,543.2388,512.0813,557.2597,558.8176,2,-0.536,-0.6372
"2600","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02600",-2.17,0.06,15.42,1,-0.77,-0.3407,-0.9492,430.1371,446.4948,443.379,453.5052,405.2111,3,0.6338,-0.813
"2601","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02601",-1.82,0.06,15.92,1,NA,NA,NA,505.1488,505.9277,526.1801,464.644,558.8955,3,-0.536,-1.5201
"2602","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02602",-2.97,0.32,15.42,1,NA,NA,NA,648.3954,655.4058,643.7218,635.9324,575.9542,1,-0.536,-2.1124
"2603","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02603",-2.07,-1.68,15.33,2,0.78,0.7205,0.4639,619.341,640.3723,595.194,582.731,567.1522,6,0.3309,0.318
"2604","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02604",-1.22,NA,16.17,2,-0.18,0.0511,-0.3443,460.7493,486.4543,488.0122,449.8442,423.3603,3,-0.536,3.3915
"2605","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02605",-0.82,0.06,16.25,1,NA,NA,NA,524.9338,566.2175,545.9651,540.5125,574.0069,3,-0.0994,-1.1714
"2606","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02606",-2.7,NA,15.75,1,-0.92,-0.1475,-0.5433,438.7833,409.1837,422.4256,449.6884,452.0252,4,-0.0994,0.0131
"2607","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02607",-0.93,1.26,16.08,2,2.27,2.305,2.4465,401.7838,422.0361,446.1832,464.0988,458.6462,2,-0.8397,-1.5201
"2608","HKG","3440000","HKG0001","0000084","034400",0,0.3196,1.9955,1.1868,0.4606,"02608",-3.04,0.06,15.83,1,-0.48,-0.1475,-0.1465,532.3337,506.6288,493.3868,524.5443,547.9124,1,-0.8397,-1.3492
"2609","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02609",-1.21,-0.47,16.25,2,NA,NA,NA,635.6987,617.0042,590.5203,571.8258,613.8885,3,-1.0793,0.0131
"2610","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02610",-1.14,0.32,15.75,1,-0.02,-0.5316,-0.9492,525.9464,495.5678,474.5365,463.6314,432.4739,4,-0.8397,-0.813
"2611","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02611",-0.15,NA,16.25,2,1.07,0.0511,-0.3443,656.029,636.5555,585.9246,652.1343,585.1457,3,-1.0793,-0.4659
"2612","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02612",-2.07,0.06,16,1,NA,NA,NA,480.067,527.5822,506.5509,467.604,505.7719,3,2.2273,0.8345
"2613","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02613",-2.22,NA,16.08,2,0.54,-0.7236,-1.158,648.0059,688.5107,639.4376,649.5638,679.1634,1,-0.536,-0.813
"2614","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02614",-1.21,NA,15.58,1,0.15,1.3116,0.688,605.398,591.3772,596.8297,565.6722,625.6504,2,-1.2871,-0.9916
"2615","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02615",-1.39,0.32,15.67,1,-0.33,0.2586,-0.7446,552.5861,535.4494,521.4286,552.5861,560.3754,1,-0.0994,-0.1412
"2616","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02616",-0.66,-1.3,15.42,1,NA,NA,NA,663.5847,655.7953,657.3532,660.4689,696.3,3,-0.0994,-0.3004
"2617","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02617",-0.31,NA,16.25,1,-0.63,0.2586,-1.3721,367.9,353.1002,349.9844,380.363,364.0053,2,-0.0994,0.8345
"2618","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02618",-1.63,NA,15.92,1,-0.63,0.0511,0.0521,432.396,410.5858,434.7328,469.785,459.6588,1,-0.536,0.646
"2619","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02619",-2.13,NA,15.67,2,0.54,2.305,1.2387,532.9568,546.1988,550.0935,586.7035,582.8088,3,1.3879,0.165
"2620","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02620",-1.47,NA,15.5,2,0.15,-0.1475,-1.5946,561.466,526.4138,549.003,543.5504,540.4346,2,-0.0994,0.318
"2621","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02621",0.04,0.32,15.5,2,NA,NA,NA,476.1723,463.7093,438.0044,439.5622,477.7302,3,-0.0994,-1.3492
"2622","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02622",-0.46,-1.68,16,1,1.47,2.305,0.4639,571.0469,562.4786,537.5526,545.342,562.4786,5,-0.8397,0.8345
"2623","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02623",-0.94,-0.47,15.5,2,NA,NA,NA,531.399,502.5783,460.5157,474.5365,527.5043,3,0.8861,-0.1412
"2624","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02624",-0.95,-2.37,15.58,2,1.47,1.7171,2.4465,408.3268,464.4103,476.8733,461.2946,460.5157,5,-0.8397,0.318
"2625","HKG","3440000","HKG0002","0000085","034400",0,0.3196,1.6345,-1.0911,1.976,"02625",-0.59,-1.3,15.83,1,2.27,0.9918,0.4639,554.0661,544.7188,584.4446,574.3184,607.8127,2,0.6338,-1.3492
